YEAR,MULTYEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,STRATA,GQ,PERNUM,PERWT,RELATE,RELATED,AGE,MIGRATE1,MIGRATE1D,MIGPLAC1
2021,,202101,420073,2.021E+12,100,2.021E+12,16,40016,1,3,101,3,301,16,2,23,16
2021,,202101,420080,2.021E+12,130,2.021E+12,16,130016,1,1,131,1,101,59,2,23,16
2021,,202101,420080,2.021E+12,130,2.021E+12,16,130016,1,2,162,2,201,61,2,23,16
2021,,202101,420088,2.021E+12,200,2.021E+12,16,120016,1,1,200,1,101,28,2,23,16
2021,,202101,420088,2.021E+12,200,2.021E+12,16,120016,1,2,296,2,201,25,2,23,16
2021,,202101,420088,2.021E+12,200,2.021E+12,16,120016,1,3,206,3,301,1,2,23,16
2021,,202101,420088,2.021E+12,200,2.021E+12,16,120016,1,4,301,3,303,6,1,10,0
2021,,202101,420088,2.021E+12,200,2.021E+12,16,120016,1,5,205,3,303,4,2,23,16
2021,,202101,420089,2.021E+12,14,2.021E+12,16,90016,1,1,14,1,101,44,1,10,0
2021,,202101,420089,2.021E+12,14,2.021E+12,16,90016,1,2,12,2,201,40,1,10,0
2021,,202101,420089,2.021E+12,14,2.021E+12,16,90016,1,3,10,3,301,17,1,10,0
2021,,202101,420089,2.021E+12,14,2.021E+12,16,90016,1,4,12,3,301,14,1,10,0
2021,,202101,420089,2.021E+12,14,2.021E+12,16,90016,1,5,13,3,301,9,1,10,0
2021,,202101,420089,2.021E+12,14,2.021E+12,16,90016,1,6,23,3,301,5,1,10,0
2021,,202101,420089,2.021E+12,14,2.021E+12,16,90016,1,7,20,12,1260,39,2,24,16
2021,,202101,420095,2.021E+12,51,2.021E+12,16,120016,1,1,52,1,101,57,1,10,0
2021,,202101,420095,2.021E+12,51,2.021E+12,16,120016,1,2,58,2,201,54,2,23,16
2021,,202101,420122,2.021E+12,455,2.021E+12,16,120016,1,1,455,1,101,49,2,23,16
2021,,202101,420122,2.021E+12,455,2.021E+12,16,120016,1,2,551,3,301,14,2,23,16
2021,,202101,420122,2.021E+12,455,2.021E+12,16,120016,1,3,551,3,301,12,2,23,16
2021,,202101,420126,2.021E+12,77,2.021E+12,16,120016,1,1,77,1,101,49,2,23,16
2021,,202101,420126,2.021E+12,77,2.021E+12,16,120016,1,2,105,2,201,47,2,23,16
2021,,202101,420126,2.021E+12,77,2.021E+12,16,120016,1,3,163,3,301,23,2,23,16
2021,,202101,420126,2.021E+12,77,2.021E+12,16,120016,1,4,164,3,301,20,2,23,16
2021,,202101,420126,2.021E+12,77,2.021E+12,16,120016,1,5,118,3,301,16,2,23,16
2021,,202101,420140,2.021E+12,125,2.021E+12,16,40016,1,1,125,1,101,52,2,23,16
2021,,202101,420140,2.021E+12,125,2.021E+12,16,40016,1,2,135,2,201,51,2,23,16
2021,,202101,420140,2.021E+12,125,2.021E+12,16,40016,1,3,170,3,301,16,2,23,16
2021,,202101,420218,2.021E+12,210,2.021E+12,16,90016,1,1,210,1,101,61,2,23,16
2021,,202101,420226,2.021E+12,110,2.021E+12,16,70216,1,1,110,1,101,37,2,23,16
2021,,202101,420226,2.021E+12,110,2.021E+12,16,70216,1,2,120,2,201,30,2,23,16
2021,,202101,420241,2.021E+12,23,2.021E+12,16,90016,1,1,23,1,101,21,2,24,16
2021,,202101,420241,2.021E+12,23,2.021E+12,16,90016,1,2,34,11,1114,24,2,24,16
2021,,202101,420241,2.021E+12,23,2.021E+12,16,90016,1,3,42,3,301,4,2,24,16
2021,,202101,420241,2.021E+12,23,2.021E+12,16,90016,1,4,43,3,301,1,2,24,16
2021,,202101,420263,2.021E+12,108,2.021E+12,16,120016,1,1,107,1,101,34,2,23,16
2021,,202101,420263,2.021E+12,108,2.021E+12,16,120016,1,2,112,2,201,37,2,23,16
2021,,202101,420263,2.021E+12,108,2.021E+12,16,120016,1,3,122,3,301,8,2,23,16
2021,,202101,420276,2.021E+12,127,2.021E+12,16,90016,1,1,127,1,101,28,2,23,16
2021,,202101,420276,2.021E+12,127,2.021E+12,16,90016,1,2,227,2,201,33,2,23,16
2021,,202101,420276,2.021E+12,127,2.021E+12,16,90016,1,3,240,3,303,8,2,23,16
2021,,202101,420276,2.021E+12,127,2.021E+12,16,90016,1,4,240,3,303,6,2,23,16
2021,,202101,420276,2.021E+12,127,2.021E+12,16,90016,1,5,205,3,303,2,2,23,16
2021,,202101,420287,2.021E+12,85,2.021E+12,16,30016,1,1,85,1,101,54,2,23,16
2021,,202101,420298,2.021E+12,78,2.021E+12,16,70116,1,1,79,1,101,29,1,10,0
2021,,202101,420298,2.021E+12,78,2.021E+12,16,70116,1,2,84,11,1114,29,2,23,16
2021,,202101,420299,2.021E+12,8,2.021E+12,16,50016,1,1,9,1,101,75,2,23,16
2021,,202101,420299,2.021E+12,8,2.021E+12,16,50016,1,2,10,2,201,71,2,23,16
2021,,202101,420306,2.021E+12,59,2.021E+12,16,30016,1,1,58,1,101,78,1,10,0
2021,,202101,420306,2.021E+12,59,2.021E+12,16,30016,1,2,55,2,201,79,1,10,0
2021,,202101,420306,2.021E+12,59,2.021E+12,16,30016,1,3,128,3,302,53,2,24,16
2021,,202101,420306,2.021E+12,59,2.021E+12,16,30016,1,4,104,9,901,29,1,10,0
2021,,202101,420306,2.021E+12,59,2.021E+12,16,30016,1,5,74,9,901,26,1,10,0
2021,,202101,420306,2.021E+12,59,2.021E+12,16,30016,1,6,115,9,901,4,1,10,0
2021,,202101,420313,2.021E+12,93,2.021E+12,16,90016,1,1,93,1,101,25,2,24,16
2021,,202101,420313,2.021E+12,93,2.021E+12,16,90016,1,2,194,3,301,8,2,24,16
2021,,202101,420313,2.021E+12,93,2.021E+12,16,90016,1,3,197,3,301,4,2,24,16
2021,,202101,420313,2.021E+12,93,2.021E+12,16,90016,1,4,195,3,301,0,0,0,0
2021,,202101,420313,2.021E+12,93,2.021E+12,16,90016,1,5,194,7,701,14,2,24,16
2021,,202101,420316,2.021E+12,160,2.021E+12,16,40016,1,1,160,1,101,26,2,23,16
2021,,202101,420318,2.021E+12,98,2.021E+12,16,100016,1,1,98,1,101,53,2,23,16
2021,,202101,420318,2.021E+12,98,2.021E+12,16,100016,1,2,88,3,301,30,1,10,0
2021,,202101,420318,2.021E+12,98,2.021E+12,16,100016,1,3,61,3,301,26,1,10,0
2021,,202101,420320,2.021E+12,87,2.021E+12,16,70116,1,1,87,1,101,35,2,23,16
2021,,202101,420320,2.021E+12,87,2.021E+12,16,70116,1,2,93,2,201,39,2,23,16
2021,,202101,420320,2.021E+12,87,2.021E+12,16,70116,1,3,109,3,301,14,2,23,16
2021,,202101,420320,2.021E+12,87,2.021E+12,16,70116,1,4,108,3,301,11,2,23,16
2021,,202101,420320,2.021E+12,87,2.021E+12,16,70116,1,5,90,3,301,8,2,23,16
2021,,202101,420320,2.021E+12,87,2.021E+12,16,70116,1,6,108,3,301,5,2,23,16
2021,,202101,420346,2.021E+12,311,2.021E+12,16,60016,1,1,312,1,101,31,1,10,0
2021,,202101,420346,2.021E+12,311,2.021E+12,16,60016,1,2,296,11,1114,33,1,10,0
2021,,202101,420346,2.021E+12,311,2.021E+12,16,60016,1,3,227,12,1260,4,2,23,16
2021,,202101,420348,2.021E+12,51,2.021E+12,16,130016,1,1,50,1,101,64,2,23,16
2021,,202101,420348,2.021E+12,51,2.021E+12,16,130016,1,2,67,3,301,27,2,23,16
2021,,202101,420348,2.021E+12,51,2.021E+12,16,130016,1,3,69,9,901,26,2,23,16
2021,,202101,420362,2.021E+12,213,2.021E+12,16,130016,1,1,212,1,101,32,2,23,16
2021,,202101,420362,2.021E+12,213,2.021E+12,16,130016,1,2,239,3,301,14,2,23,16
2021,,202101,420362,2.021E+12,213,2.021E+12,16,130016,1,3,183,3,301,12,2,23,16
2021,,202101,420362,2.021E+12,213,2.021E+12,16,130016,1,4,183,3,301,11,2,23,16
2021,,202101,420375,2.021E+12,359,2.021E+12,16,110016,1,1,359,1,101,18,2,23,16
2021,,202101,420375,2.021E+12,359,2.021E+12,16,110016,1,2,430,11,1114,18,2,23,16
2021,,202101,420381,2.021E+12,295,2.021E+12,16,70216,1,1,295,1,101,64,2,23,16
2021,,202101,420381,2.021E+12,295,2.021E+12,16,70216,1,2,212,2,201,64,2,23,16
2021,,202101,420385,2.021E+12,150,2.021E+12,16,10016,1,1,151,1,101,37,2,23,16
2021,,202101,420385,2.021E+12,150,2.021E+12,16,10016,1,2,162,11,1115,26,3,31,41
2021,,202101,420392,2.021E+12,88,2.021E+12,16,70216,1,1,88,1,101,50,2,23,16
2021,,202101,420392,2.021E+12,88,2.021E+12,16,70216,1,2,94,2,201,50,2,23,16
2021,,202101,420392,2.021E+12,88,2.021E+12,16,70216,1,3,75,3,303,18,2,23,16
2021,,202101,420392,2.021E+12,88,2.021E+12,16,70216,1,4,96,3,303,16,2,23,16
2021,,202101,420404,2.021E+12,11,2.021E+12,16,20016,1,1,11,1,101,44,1,10,0
2021,,202101,420404,2.021E+12,11,2.021E+12,16,20016,1,2,13,2,201,49,2,23,16
2021,,202101,420404,2.021E+12,11,2.021E+12,16,20016,1,3,26,3,301,18,2,23,16
2021,,202101,420433,2.021E+12,346,2.021E+12,16,70216,1,1,346,1,101,22,2,24,16
2021,,202101,420433,2.021E+12,346,2.021E+12,16,70216,1,2,455,11,1115,22,2,23,16
2021,,202101,420439,2.021E+12,176,2.021E+12,16,70116,1,1,176,1,101,47,2,23,16
2021,,202101,420439,2.021E+12,176,2.021E+12,16,70116,1,2,142,11,1114,44,2,23,16
2021,,202101,420439,2.021E+12,176,2.021E+12,16,70116,1,3,142,11,1115,24,2,23,16
2021,,202101,420444,2.021E+12,154,2.021E+12,16,90016,1,1,155,1,101,21,2,23,16
2021,,202101,420444,2.021E+12,154,2.021E+12,16,90016,1,2,279,7,701,21,2,23,16
2021,,202101,420451,2.021E+12,26,2.021E+12,16,20016,1,1,25,1,101,45,2,23,16
2021,,202101,420473,2.021E+12,300,2.021E+12,16,80016,1,1,300,1,101,49,1,10,0
2021,,202101,420473,2.021E+12,300,2.021E+12,16,80016,1,2,290,2,201,47,1,10,0
2021,,202101,420473,2.021E+12,300,2.021E+12,16,80016,1,3,269,3,301,23,1,10,0
2021,,202101,420473,2.021E+12,300,2.021E+12,16,80016,1,4,175,3,301,18,1,10,0
2021,,202101,420473,2.021E+12,300,2.021E+12,16,80016,1,5,229,3,301,16,1,10,0
2021,,202101,420473,2.021E+12,300,2.021E+12,16,80016,1,6,210,3,301,13,1,10,0
2021,,202101,420473,2.021E+12,300,2.021E+12,16,80016,1,7,69,12,1260,22,2,23,16
2021,,202101,420477,2.021E+12,162,2.021E+12,16,120016,1,1,163,1,101,27,2,23,16
2021,,202101,420515,2.021E+12,1385,2.021E+12,16,60016,1,1,1385,1,101,50,1,10,0
2021,,202101,420515,2.021E+12,1385,2.021E+12,16,60016,1,2,357,2,201,48,1,10,0
2021,,202101,420515,2.021E+12,1385,2.021E+12,16,60016,1,3,505,3,303,26,2,23,16
2021,,202101,420522,2.021E+12,24,2.021E+12,16,130016,1,1,23,1,101,27,1,10,0
2021,,202101,420522,2.021E+12,24,2.021E+12,16,130016,1,2,39,11,1114,28,1,10,0
2021,,202101,420522,2.021E+12,24,2.021E+12,16,130016,1,3,13,12,1260,28,2,23,16
2021,,202101,420523,2.021E+12,431,2.021E+12,16,100016,1,1,431,1,101,28,2,23,16
2021,,202101,420523,2.021E+12,431,2.021E+12,16,100016,1,2,226,7,701,22,2,23,16
2021,,202101,420523,2.021E+12,431,2.021E+12,16,100016,1,3,110,5,501,77,2,23,16
2021,,202101,420523,2.021E+12,431,2.021E+12,16,100016,1,4,147,5,501,67,2,23,16
2021,,202101,420523,2.021E+12,431,2.021E+12,16,100016,1,5,124,12,1260,6,2,23,16
2021,,202101,420526,2.021E+12,32,2.021E+12,16,10016,1,1,32,1,101,65,2,24,16
2021,,202101,420542,2.021E+12,46,2.021E+12,16,60016,1,1,46,1,101,27,1,10,0
2021,,202101,420542,2.021E+12,46,2.021E+12,16,60016,1,2,203,2,201,22,1,10,0
2021,,202101,420542,2.021E+12,46,2.021E+12,16,60016,1,3,72,3,301,0,0,0,0
2021,,202101,420542,2.021E+12,46,2.021E+12,16,60016,1,4,43,7,701,25,2,23,16
2021,,202101,420542,2.021E+12,46,2.021E+12,16,60016,1,5,59,8,801,26,2,23,16
2021,,202101,420547,2.021E+12,47,2.021E+12,16,10016,1,1,48,1,101,24,2,23,16
2021,,202101,420547,2.021E+12,47,2.021E+12,16,10016,1,2,89,11,1115,24,2,23,16
2021,,202101,420547,2.021E+12,47,2.021E+12,16,10016,1,3,228,11,1115,24,2,23,16
2021,,202101,420556,2.021E+12,18,2.021E+12,16,30016,1,1,18,1,101,64,1,10,0
2021,,202101,420556,2.021E+12,18,2.021E+12,16,30016,1,2,51,3,301,33,1,10,0
2021,,202101,420556,2.021E+12,18,2.021E+12,16,30016,1,3,23,12,1260,25,2,24,16
2021,,202101,420557,2.021E+12,87,2.021E+12,16,90016,1,1,87,1,101,35,2,24,16
2021,,202101,420565,2.021E+12,99,2.021E+12,16,70216,1,1,98,1,101,71,2,23,16
2021,,202101,420583,2.021E+12,251,2.021E+12,16,110016,1,1,252,1,101,24,2,23,16
2021,,202101,420583,2.021E+12,251,2.021E+12,16,110016,1,2,207,2,201,21,2,23,16
2021,,202101,420585,2.021E+12,172,2.021E+12,16,80016,1,1,172,1,101,61,1,10,0
2021,,202101,420585,2.021E+12,172,2.021E+12,16,80016,1,2,136,2,201,64,1,10,0
2021,,202101,420585,2.021E+12,172,2.021E+12,16,80016,1,3,173,9,901,23,1,10,0
2021,,202101,420585,2.021E+12,172,2.021E+12,16,80016,1,4,154,9,901,19,2,24,16
2021,,202101,420585,2.021E+12,172,2.021E+12,16,80016,1,5,113,12,1260,18,1,10,0
2021,,202101,420592,2.021E+12,96,2.021E+12,16,120016,1,1,96,1,101,39,2,24,16
2021,,202101,420592,2.021E+12,96,2.021E+12,16,120016,1,2,115,2,201,39,2,24,16
2021,,202101,420592,2.021E+12,96,2.021E+12,16,120016,1,3,109,3,301,16,2,24,16
2021,,202101,420592,2.021E+12,96,2.021E+12,16,120016,1,4,104,3,301,14,2,24,16
2021,,202101,420592,2.021E+12,96,2.021E+12,16,120016,1,5,104,3,301,12,2,24,16
2021,,202101,420592,2.021E+12,96,2.021E+12,16,120016,1,6,104,3,301,9,2,24,16
2021,,202101,420592,2.021E+12,96,2.021E+12,16,120016,1,7,119,3,301,7,2,24,16
2021,,202101,420593,2.021E+12,320,2.021E+12,16,10016,1,1,320,1,101,57,2,23,16
2021,,202101,420593,2.021E+12,320,2.021E+12,16,10016,1,2,226,2,201,60,2,23,16
2021,,202101,420603,2.021E+12,88,2.021E+12,16,90016,1,1,88,1,101,37,2,23,16
2021,,202101,420603,2.021E+12,88,2.021E+12,16,90016,1,2,57,2,201,39,2,23,16
2021,,202101,420603,2.021E+12,88,2.021E+12,16,90016,1,3,76,3,301,17,2,23,16
2021,,202101,420603,2.021E+12,88,2.021E+12,16,90016,1,4,48,3,301,12,2,23,16
2021,,202101,420606,2.021E+12,334,2.021E+12,16,70116,1,1,334,1,101,40,2,23,16
2021,,202101,420617,2.021E+12,171,2.021E+12,16,50016,1,1,170,1,101,24,1,10,0
2021,,202101,420617,2.021E+12,171,2.021E+12,16,50016,1,2,206,7,701,23,2,23,16
2021,,202101,420623,2.021E+12,260,2.021E+12,16,130016,1,1,260,1,101,23,2,23,16
2021,,202101,420623,2.021E+12,260,2.021E+12,16,130016,1,2,254,3,301,2,2,23,16
2021,,202101,420641,2.021E+12,159,2.021E+12,16,100016,1,1,159,1,101,48,1,10,0
2021,,202101,420641,2.021E+12,159,2.021E+12,16,100016,1,2,132,3,301,20,1,10,0
2021,,202101,420641,2.021E+12,159,2.021E+12,16,100016,1,3,65,7,701,44,4,40,325
2021,,202101,420641,2.021E+12,159,2.021E+12,16,100016,1,4,171,9,901,16,1,10,0
2021,,202101,420641,2.021E+12,159,2.021E+12,16,100016,1,5,172,9,901,15,1,10,0
2021,,202101,420641,2.021E+12,159,2.021E+12,16,100016,1,6,132,10,1001,21,2,23,16
2021,,202101,420653,2.021E+12,29,2.021E+12,16,30016,1,1,29,1,101,52,2,24,16
2021,,202101,420658,2.021E+12,211,2.021E+12,16,40016,1,1,210,1,101,45,1,10,0
2021,,202101,420658,2.021E+12,211,2.021E+12,16,40016,1,2,158,2,201,47,1,10,0
2021,,202101,420658,2.021E+12,211,2.021E+12,16,40016,1,3,109,3,301,11,1,10,0
2021,,202101,420658,2.021E+12,211,2.021E+12,16,40016,1,4,163,3,301,6,1,10,0
2021,,202101,420658,2.021E+12,211,2.021E+12,16,40016,1,5,195,12,1260,21,2,24,16
2021,,202101,420684,2.021E+12,118,2.021E+12,16,30016,1,1,118,1,101,63,2,24,16
2021,,202101,420684,2.021E+12,118,2.021E+12,16,30016,1,2,119,2,201,58,2,24,16
2021,,202101,420686,2.021E+12,206,2.021E+12,16,110016,1,1,206,1,101,27,2,23,16
2021,,202101,420686,2.021E+12,206,2.021E+12,16,110016,1,2,68,2,201,28,2,23,16
2021,,202101,420695,2.021E+12,59,2.021E+12,16,30016,1,1,58,1,101,81,2,23,16
2021,,202101,420713,2.021E+12,255,2.021E+12,16,20016,1,1,255,1,101,60,3,32,6
2021,,202101,420713,2.021E+12,255,2.021E+12,16,20016,1,2,215,2,201,56,3,32,6
2021,,202101,420713,2.021E+12,255,2.021E+12,16,20016,1,3,204,3,303,36,1,10,0
2021,,202101,420713,2.021E+12,255,2.021E+12,16,20016,1,4,205,3,303,32,3,32,6
2021,,202101,420713,2.021E+12,255,2.021E+12,16,20016,1,5,204,3,303,26,3,32,6
2021,,202101,420713,2.021E+12,255,2.021E+12,16,20016,1,6,91,3,303,24,2,24,16
2021,,202101,420725,2.021E+12,72,2.021E+12,16,70216,1,1,72,1,101,49,2,23,16
2021,,202101,420725,2.021E+12,72,2.021E+12,16,70216,1,2,109,2,201,49,2,23,16
2021,,202101,420725,2.021E+12,72,2.021E+12,16,70216,1,3,86,3,301,24,1,10,0
2021,,202101,420725,2.021E+12,72,2.021E+12,16,70216,1,4,99,3,301,16,2,23,16
2021,,202101,420729,2.021E+12,20,2.021E+12,16,130016,1,1,19,1,101,80,1,10,0
2021,,202101,420729,2.021E+12,20,2.021E+12,16,130016,1,2,16,3,301,62,2,24,16
2021,,202101,420742,2.021E+12,38,2.021E+12,16,120016,1,1,38,1,101,53,1,10,0
2021,,202101,420742,2.021E+12,38,2.021E+12,16,120016,1,2,38,2,201,50,1,10,0
2021,,202101,420742,2.021E+12,38,2.021E+12,16,120016,1,3,56,3,301,21,1,10,0
2021,,202101,420742,2.021E+12,38,2.021E+12,16,120016,1,4,52,3,301,19,2,24,16
2021,,202101,420742,2.021E+12,38,2.021E+12,16,120016,1,5,57,4,401,22,3,31,49
2021,,202101,420779,2.021E+12,11,2.021E+12,16,30016,1,1,11,1,101,72,2,23,16
2021,,202101,420779,2.021E+12,11,2.021E+12,16,30016,1,2,15,11,1115,64,1,10,0
2021,,202101,420781,2.021E+12,28,2.021E+12,16,130016,1,1,28,1,101,53,1,10,0
2021,,202101,420781,2.021E+12,28,2.021E+12,16,130016,1,2,21,2,201,56,1,10,0
2021,,202101,420781,2.021E+12,28,2.021E+12,16,130016,1,3,16,3,301,30,2,24,16
2021,,202101,420784,2.021E+12,81,2.021E+12,16,130016,1,1,82,1,101,50,2,23,16
2021,,202101,420784,2.021E+12,81,2.021E+12,16,130016,1,2,56,2,201,56,2,23,16
2021,,202101,420803,2.021E+12,102,2.021E+12,16,80016,1,1,102,1,101,35,2,23,16
2021,,202101,420803,2.021E+12,102,2.021E+12,16,80016,1,2,123,3,301,3,2,23,16
2021,,202101,420817,2.021E+12,321,2.021E+12,16,80016,1,1,321,1,101,70,2,24,16
2021,,202101,420824,2.021E+12,295,2.021E+12,16,70116,1,1,295,1,101,25,2,23,16
2021,,202101,420825,2.021E+12,59,2.021E+12,16,130016,1,1,60,1,101,45,1,10,0
2021,,202101,420825,2.021E+12,59,2.021E+12,16,130016,1,2,62,3,301,21,2,23,16
2021,,202101,420825,2.021E+12,59,2.021E+12,16,130016,1,3,98,3,301,20,1,10,0
2021,,202101,420826,2.021E+12,93,2.021E+12,16,80016,1,1,94,1,101,35,2,23,16
2021,,202101,420826,2.021E+12,93,2.021E+12,16,80016,1,2,128,2,201,32,2,23,16
2021,,202101,420826,2.021E+12,93,2.021E+12,16,80016,1,3,134,3,301,9,2,23,16
2021,,202101,420826,2.021E+12,93,2.021E+12,16,80016,1,4,77,3,301,5,2,23,16
2021,,202101,420827,2.021E+12,16,2.021E+12,16,30016,1,1,15,1,101,28,2,24,16
2021,,202101,420827,2.021E+12,16,2.021E+12,16,30016,1,2,15,2,201,26,2,24,16
2021,,202101,420827,2.021E+12,16,2.021E+12,16,30016,1,3,6,3,301,4,2,24,16
2021,,202101,420827,2.021E+12,16,2.021E+12,16,30016,1,4,7,3,301,1,2,24,16
2021,,202101,420829,2.021E+12,19,2.021E+12,16,40016,1,1,19,1,101,56,2,23,16
2021,,202101,420829,2.021E+12,19,2.021E+12,16,40016,1,2,24,2,201,59,2,23,16
2021,,202101,420867,2.021E+12,108,2.021E+12,16,40016,1,1,108,1,101,63,2,23,16
2021,,202101,420875,2.021E+12,36,2.021E+12,16,110016,1,1,36,1,101,67,2,23,16
2021,,202101,420879,2.021E+12,91,2.021E+12,16,20016,1,1,90,1,101,34,2,23,16
2021,,202101,420879,2.021E+12,91,2.021E+12,16,20016,1,2,79,2,201,35,2,23,16
2021,,202101,420879,2.021E+12,91,2.021E+12,16,20016,1,3,105,3,301,13,2,23,16
2021,,202101,420879,2.021E+12,91,2.021E+12,16,20016,1,4,106,3,301,11,2,23,16
2021,,202101,420884,2.021E+12,36,2.021E+12,16,120016,1,1,36,1,101,25,1,10,0
2021,,202101,420884,2.021E+12,36,2.021E+12,16,120016,1,2,25,11,1114,25,2,23,16
2021,,202101,420884,2.021E+12,36,2.021E+12,16,120016,1,3,37,3,301,0,0,0,0
2021,,202101,420885,2.021E+12,50,2.021E+12,16,100016,1,1,50,1,101,44,2,24,16
2021,,202101,420885,2.021E+12,50,2.021E+12,16,100016,1,2,42,2,201,47,2,24,16
2021,,202101,420893,2.021E+12,64,2.021E+12,16,130016,1,1,64,1,101,22,2,23,16
2021,,202101,420893,2.021E+12,64,2.021E+12,16,130016,1,2,34,11,1115,70,1,10,0
2021,,202101,420898,2.021E+12,66,2.021E+12,16,20016,1,1,65,1,101,49,2,24,16
2021,,202101,420902,2.021E+12,73,2.021E+12,16,50016,1,1,72,1,101,82,2,23,16
2021,,202101,420917,2.021E+12,78,2.021E+12,16,90016,1,1,78,1,101,22,1,10,0
2021,,202101,420917,2.021E+12,78,2.021E+12,16,90016,1,2,92,11,1114,25,1,10,0
2021,,202101,420917,2.021E+12,78,2.021E+12,16,90016,1,3,81,7,701,25,2,24,16
2021,,202101,420937,2.021E+12,46,2.021E+12,16,70216,1,1,46,1,101,66,2,23,16
2021,,202101,420937,2.021E+12,46,2.021E+12,16,70216,1,2,44,2,201,56,2,23,16
2021,,202101,420973,2.021E+12,69,2.021E+12,16,90016,1,1,68,1,101,37,2,23,16
2021,,202101,420975,2.021E+12,99,2.021E+12,16,10016,1,1,99,1,101,61,2,23,16
2021,,202101,420977,2.021E+12,23,2.021E+12,16,80016,1,1,22,1,101,27,2,23,16
2021,,202101,420977,2.021E+12,23,2.021E+12,16,80016,1,2,92,11,1114,27,2,23,16
2021,,202101,420977,2.021E+12,23,2.021E+12,16,80016,1,3,47,5,501,61,1,10,0
2021,,202101,420977,2.021E+12,23,2.021E+12,16,80016,1,4,96,5,501,58,1,10,0
2021,,202101,420983,2.021E+12,79,2.021E+12,16,20016,1,1,78,1,101,75,2,23,16
2021,,202101,420983,2.021E+12,79,2.021E+12,16,20016,1,2,82,2,201,71,1,10,0
2021,,202101,420993,2.021E+12,121,2.021E+12,16,130016,1,1,120,1,101,21,1,10,0
2021,,202101,420993,2.021E+12,121,2.021E+12,16,130016,1,2,105,11,1115,21,1,10,0
2021,,202101,420993,2.021E+12,121,2.021E+12,16,130016,1,3,77,11,1115,20,1,10,0
2021,,202101,420993,2.021E+12,121,2.021E+12,16,130016,1,4,74,11,1115,19,2,23,16
2021,,202101,421000,2.021E+12,85,2.021E+12,16,70216,1,1,86,1,101,51,1,10,0
2021,,202101,421000,2.021E+12,85,2.021E+12,16,70216,1,2,86,2,201,51,1,10,0
2021,,202101,421000,2.021E+12,85,2.021E+12,16,70216,1,3,69,3,301,19,2,23,16
2021,,202101,421000,2.021E+12,85,2.021E+12,16,70216,1,4,71,3,301,19,1,10,0
2021,,202101,421000,2.021E+12,85,2.021E+12,16,70216,1,5,89,3,301,15,1,10,0
2021,,202101,421001,2.021E+12,175,2.021E+12,16,110016,1,1,175,1,101,36,2,23,16
2021,,202101,421005,2.021E+12,45,2.021E+12,16,130016,1,1,45,1,101,46,1,10,0
2021,,202101,421005,2.021E+12,45,2.021E+12,16,130016,1,2,33,2,201,57,1,10,0
2021,,202101,421005,2.021E+12,45,2.021E+12,16,130016,1,3,99,3,301,23,2,23,16
2021,,202101,421005,2.021E+12,45,2.021E+12,16,130016,1,4,64,3,301,12,1,10,0
2021,,202101,421005,2.021E+12,45,2.021E+12,16,130016,1,5,103,9,901,5,1,10,0
2021,,202101,421013,2.021E+12,242,2.021E+12,16,100016,1,1,242,1,101,24,2,23,16
2021,,202101,421013,2.021E+12,242,2.021E+12,16,100016,1,2,289,2,201,27,2,23,16
2021,,202101,421013,2.021E+12,242,2.021E+12,16,100016,1,3,315,3,301,1,2,23,16
2021,,202101,421022,2.021E+12,145,2.021E+12,16,120016,1,1,144,1,101,32,2,23,16
2021,,202101,421022,2.021E+12,145,2.021E+12,16,120016,1,2,173,2,201,34,2,23,16
2021,,202101,421026,2.021E+12,106,2.021E+12,16,70216,1,1,106,1,101,61,1,10,0
2021,,202101,421026,2.021E+12,106,2.021E+12,16,70216,1,2,52,2,201,67,1,10,0
2021,,202101,421026,2.021E+12,106,2.021E+12,16,70216,1,3,156,3,301,31,2,23,16
2021,,202101,421027,2.021E+12,20,2.021E+12,16,10016,1,1,21,1,101,20,2,23,16
2021,,202101,421040,2.021E+12,120,2.021E+12,16,10016,1,1,120,1,101,32,2,23,16
2021,,202101,421040,2.021E+12,120,2.021E+12,16,10016,1,2,104,3,301,11,2,23,16
2021,,202101,421040,2.021E+12,120,2.021E+12,16,10016,1,3,79,3,301,0,0,0,0
2021,,202101,421073,2.021E+12,74,2.021E+12,16,110016,1,1,74,1,101,20,2,23,16
2021,,202101,421073,2.021E+12,74,2.021E+12,16,110016,1,2,301,11,1115,18,2,23,16
2021,,202101,421076,2.021E+12,118,2.021E+12,16,40016,1,1,118,1,101,66,3,32,6
2021,,202101,421076,2.021E+12,118,2.021E+12,16,40016,1,2,93,2,201,64,3,32,6
2021,,202101,421076,2.021E+12,118,2.021E+12,16,40016,1,3,162,3,301,35,2,23,16
2021,,202101,421077,2.021E+12,101,2.021E+12,16,80016,1,1,101,1,101,62,1,10,0
2021,,202101,421077,2.021E+12,101,2.021E+12,16,80016,1,2,127,2,201,67,1,10,0
2021,,202101,421077,2.021E+12,101,2.021E+12,16,80016,1,3,147,5,501,93,2,23,16
2021,,202101,421077,2.021E+12,101,2.021E+12,16,80016,1,4,40,5,501,84,2,23,16
2021,,202101,421087,2.021E+12,145,2.021E+12,16,20016,1,1,145,1,101,71,2,23,16
2021,,202101,421089,2.021E+12,129,2.021E+12,16,90016,1,1,129,1,101,69,2,24,16
