origin_destination,age_group,number_of_people,year,direction
Illinois,31_40,89,2014,out
Illinois,41_50,43,2014,out
Illinois,51_60,34,2014,out
Illinois,61_70,25,2014,out
Illinois,71_80,9,2014,out
Illinois,81_90,1,2014,out
Illinois,91,0,2014,out
Illinois,unk,0,2014,out
Indiana,21_30,23,2014,out
Indiana,31_40,80,2014,out
Indiana,41_50,36,2014,out
Indiana,51_60,19,2014,out
Indiana,61_70,17,2014,out
Indiana,71_80,6,2014,out
Indiana,81_90,1,2014,out
Indiana,91,0,2014,out
Indiana,unk,0,2014,out
Iowa,21_30,32,2014,out
Iowa,31_40,128,2014,out
Iowa,41_50,45,2014,out
Iowa,51_60,55,2014,out
Iowa,61_70,35,2014,out
Iowa,71_80,12,2014,out
Iowa,81_90,5,2014,out
Iowa,91,3,2014,out
Iowa,unk,0,2014,out
Kansas,21_30,25,2014,out
Kansas,31_40,73,2014,out
Kansas,41_50,25,2014,out
Kansas,51_60,24,2014,out
Kansas,61_70,14,2014,out
Kansas,71_80,7,2014,out
Kansas,81_90,4,2014,out
Kansas,91,3,2014,out
Kansas,unk,0,2014,out
Kentucky,21_30,38,2014,out
Kentucky,31_40,45,2014,out
Kentucky,41_50,26,2014,out
Kentucky,51_60,25,2014,out
Kentucky,61_70,8,2014,out
Kentucky,71_80,9,2014,out
Kentucky,81_90,2,2014,out
Kentucky,91,0,2014,out
Kentucky,unk,0,2014,out
Louisiana,21_30,19,2014,out
Louisiana,31_40,41,2014,out
Louisiana,41_50,29,2014,out
Louisiana,51_60,24,2014,out
Louisiana,61_70,18,2014,out
Louisiana,71_80,5,2014,out
Louisiana,81_90,3,2014,out
Louisiana,91,0,2014,out
Louisiana,unk,0,2014,out
Maine,21_30,2,2014,out
Maine,31_40,12,2014,out
Maine,41_50,0,2014,out
Maine,51_60,4,2014,out
Maine,61_70,5,2014,out
Maine,71_80,4,2014,out
Maine,81_90,0,2014,out
Maine,91,0,2014,out
Maine,unk,0,2014,out
Manitoba,21_30,2,2014,out
Manitoba,31_40,2,2014,out
Manitoba,41_50,1,2014,out
Manitoba,51_60,1,2014,out
Manitoba,61_70,0,2014,out
Manitoba,71_80,0,2014,out
Manitoba,81_90,0,2014,out
Manitoba,91,0,2014,out
Manitoba,unk,0,2014,out
Maryland,21_30,0,2014,out
Maryland,31_40,3,2014,out
Maryland,41_50,1,2014,out
Maryland,51_60,0,2014,out
Maryland,61_70,0,2014,out
Maryland,71_80,0,2014,out
Maryland,81_90,0,2014,out
Maryland,91,0,2014,out
Maryland,unk,0,2014,out
Massachusetts,21_30,0,2014,out
Massachusetts,31_40,4,2014,out
Massachusetts,41_50,1,2014,out
Massachusetts,51_60,2,2014,out
Massachusetts,61_70,1,2014,out
Massachusetts,71_80,0,2014,out
Massachusetts,81_90,0,2014,out
Massachusetts,91,0,2014,out
Massachusetts,unk,0,2014,out
Mexico (State),21_30,0,2014,out
Mexico (State),31_40,0,2014,out
Mexico (State),41_50,0,2014,out
Mexico (State),51_60,0,2014,out
Mexico (State),61_70,0,2014,out
Mexico (State),71_80,0,2014,out
Mexico (State),81_90,0,2014,out
Mexico (State),91,0,2014,out
Mexico (State),unk,0,2014,out
Michigan,21_30,28,2014,out
Michigan,31_40,106,2014,out
Michigan,41_50,37,2014,out
Michigan,51_60,31,2014,out
Michigan,61_70,36,2014,out
Michigan,71_80,15,2014,out
Michigan,81_90,2,2014,out
Michigan,91,0,2014,out
Michigan,unk,0,2014,out
Minnesota,21_30,17,2014,out
Minnesota,31_40,54,2014,out
Minnesota,41_50,38,2014,out
Minnesota,51_60,30,2014,out
Minnesota,61_70,16,2014,out
Minnesota,71_80,12,2014,out
Minnesota,81_90,3,2014,out
Minnesota,91,0,2014,out
Minnesota,unk,0,2014,out
Mississippi,21_30,7,2014,out
Mississippi,31_40,12,2014,out
Mississippi,41_50,6,2014,out
Mississippi,51_60,8,2014,out
Mississippi,61_70,8,2014,out
Mississippi,71_80,1,2014,out
Mississippi,81_90,2,2014,out
Mississippi,91,0,2014,out
Mississippi,unk,0,2014,out
Missouri,21_30,48,2014,out
Missouri,31_40,128,2014,out
Missouri,41_50,59,2014,out
Missouri,51_60,34,2014,out
Missouri,61_70,34,2014,out
Missouri,71_80,18,2014,out
Missouri,81_90,4,2014,out
Missouri,91,2,2014,out
Missouri,unk,0,2014,out
Montana,21_30,226,2014,out
Montana,31_40,492,2014,out
Montana,41_50,305,2014,out
Montana,51_60,232,2014,out
Montana,61_70,191,2014,out
Montana,71_80,108,2014,out
Montana,81_90,30,2014,out
Montana,91,2,2014,out
Montana,unk,0,2014,out
Nebraska,21_30,31,2014,out
Nebraska,31_40,93,2014,out
Nebraska,41_50,47,2014,out
Nebraska,51_60,23,2014,out
Nebraska,61_70,17,2014,out
Nebraska,71_80,5,2014,out
Nebraska,81_90,3,2014,out
Nebraska,91,0,2014,out
Nebraska,unk,0,2014,out
Nevada,21_30,198,2014,out
Nevada,31_40,483,2014,out
Nevada,41_50,237,2014,out
Nevada,51_60,200,2014,out
Nevada,61_70,169,2014,out
Nevada,71_80,101,2014,out
Nevada,81_90,42,2014,out
Nevada,91,4,2014,out
Nevada,unk,2,2014,out
New Brunswick,21_30,0,2014,out
New Brunswick,31_40,0,2014,out
New Brunswick,41_50,0,2014,out
New Brunswick,51_60,0,2014,out
New Brunswick,61_70,0,2014,out
New Brunswick,71_80,0,2014,out
New Brunswick,81_90,0,2014,out
New Brunswick,91,0,2014,out
New Brunswick,unk,0,2014,out
New Hampshire,21_30,8,2014,out
New Hampshire,31_40,8,2014,out
New Hampshire,41_50,12,2014,out
New Hampshire,51_60,5,2014,out
New Hampshire,61_70,5,2014,out
New Hampshire,71_80,4,2014,out
New Hampshire,81_90,0,2014,out
New Hampshire,91,0,2014,out
New Hampshire,unk,0,2014,out
New Jersey,21_30,2,2014,out
New Jersey,31_40,6,2014,out
New Jersey,41_50,0,2014,out
New Jersey,51_60,0,2014,out
New Jersey,61_70,0,2014,out
New Jersey,71_80,0,2014,out
New Jersey,81_90,0,2014,out
New Jersey,91,0,2014,out
New Jersey,unk,0,2014,out
New Mexico,21_30,0,2014,out
New Mexico,31_40,8,2014,out
New Mexico,41_50,7,2014,out
New Mexico,51_60,9,2014,out
New Mexico,61_70,6,2014,out
New Mexico,71_80,3,2014,out
New Mexico,81_90,0,2014,out
New Mexico,91,0,2014,out
New Mexico,unk,0,2014,out
New York,21_30,27,2014,out
New York,31_40,115,2014,out
New York,41_50,41,2014,out
New York,51_60,38,2014,out
New York,61_70,16,2014,out
New York,71_80,10,2014,out
New York,81_90,2,2014,out
New York,91,0,2014,out
New York,unk,2,2014,out
North Carolina,21_30,80,2014,out
North Carolina,31_40,128,2014,out
North Carolina,41_50,59,2014,out
North Carolina,51_60,40,2014,out
North Carolina,61_70,35,2014,out
North Carolina,71_80,25,2014,out
North Carolina,81_90,5,2014,out
North Carolina,91,1,2014,out
North Carolina,unk,0,2014,out
North Dakota,21_30,157,2014,out
North Dakota,31_40,238,2014,out
North Dakota,41_50,112,2014,out
North Dakota,51_60,88,2014,out
North Dakota,61_70,44,2014,out
North Dakota,71_80,6,2014,out
North Dakota,81_90,3,2014,out
North Dakota,91,1,2014,out
North Dakota,unk,0,2014,out
Northern Marianas Islands,21_30,0,2014,out
Northern Marianas Islands,31_40,0,2014,out
Northern Marianas Islands,41_50,0,2014,out
Northern Marianas Islands,51_60,0,2014,out
Northern Marianas Islands,61_70,0,2014,out
Northern Marianas Islands,71_80,0,2014,out
Northern Marianas Islands,81_90,0,2014,out
Northern Marianas Islands,91,0,2014,out
Northern Marianas Islands,unk,0,2014,out
Nova Scotia,21_30,0,2014,out
Nova Scotia,31_40,0,2014,out
Nova Scotia,41_50,0,2014,out
Nova Scotia,51_60,0,2014,out
Nova Scotia,61_70,0,2014,out
Nova Scotia,71_80,0,2014,out
Nova Scotia,81_90,0,2014,out
Nova Scotia,91,0,2014,out
Nova Scotia,unk,0,2014,out
Ohio,21_30,4,2014,out
Ohio,31_40,6,2014,out
Ohio,41_50,6,2014,out
Ohio,51_60,2,2014,out
Ohio,61_70,3,2014,out
Ohio,71_80,0,2014,out
Ohio,81_90,1,2014,out
Ohio,91,0,2014,out
Ohio,unk,0,2014,out
Oklahoma,21_30,24,2014,out
Oklahoma,31_40,83,2014,out
Oklahoma,41_50,50,2014,out
Oklahoma,51_60,37,2014,out
Oklahoma,61_70,17,2014,out
Oklahoma,71_80,7,2014,out
Oklahoma,81_90,3,2014,out
Oklahoma,91,0,2014,out
Oklahoma,unk,0,2014,out
Ontario,21_30,0,2014,out
Ontario,31_40,0,2014,out
Ontario,41_50,0,2014,out
Ontario,51_60,0,2014,out
Ontario,61_70,0,2014,out
Ontario,71_80,0,2014,out
Ontario,81_90,0,2014,out
Ontario,91,0,2014,out
Ontario,unk,0,2014,out
Oregon,21_30,359,2014,out
Oregon,31_40,872,2014,out
Oregon,41_50,434,2014,out
Oregon,51_60,321,2014,out
Oregon,61_70,279,2014,out
Oregon,71_80,158,2014,out
Oregon,81_90,46,2014,out
Oregon,91,4,2014,out
Oregon,unk,0,2014,out
Other Non-Us Jurisdictions,21_30,10,2014,out
Other Non-Us Jurisdictions,31_40,6,2014,out
Other Non-Us Jurisdictions,41_50,4,2014,out
Other Non-Us Jurisdictions,51_60,0,2014,out
Other Non-Us Jurisdictions,61_70,0,2014,out
Other Non-Us Jurisdictions,71_80,1,2014,out
Other Non-Us Jurisdictions,81_90,0,2014,out
Other Non-Us Jurisdictions,91,0,2014,out
Other Non-Us Jurisdictions,unk,0,2014,out
Pennsylvania,21_30,3,2014,out
Pennsylvania,31_40,10,2014,out
Pennsylvania,41_50,7,2014,out
Pennsylvania,51_60,1,2014,out
Pennsylvania,61_70,3,2014,out
Pennsylvania,71_80,0,2014,out
Pennsylvania,81_90,0,2014,out
Pennsylvania,91,0,2014,out
Pennsylvania,unk,0,2014,out
Prince Edward Island,21_30,0,2014,out
Prince Edward Island,31_40,0,2014,out
Prince Edward Island,41_50,1,2014,out
Prince Edward Island,51_60,1,2014,out
Prince Edward Island,61_70,0,2014,out
Prince Edward Island,71_80,1,2014,out
Prince Edward Island,81_90,0,2014,out
Prince Edward Island,91,0,2014,out
Prince Edward Island,unk,0,2014,out
"Puerto Rico, Commonwealth Of",21_30,0,2014,out
"Puerto Rico, Commonwealth Of",31_40,0,2014,out
"Puerto Rico, Commonwealth Of",41_50,0,2014,out
"Puerto Rico, Commonwealth Of",51_60,0,2014,out
"Puerto Rico, Commonwealth Of",61_70,0,2014,out
"Puerto Rico, Commonwealth Of",71_80,0,2014,out
"Puerto Rico, Commonwealth Of",81_90,0,2014,out
"Puerto Rico, Commonwealth Of",91,0,2014,out
"Puerto Rico, Commonwealth Of",unk,0,2014,out
Quebec,21_30,0,2014,out
Quebec,31_40,0,2014,out
Quebec,41_50,0,2014,out
Quebec,51_60,0,2014,out
Quebec,61_70,0,2014,out
Quebec,71_80,0,2014,out
Quebec,81_90,0,2014,out
Quebec,91,0,2014,out
Quebec,unk,0,2014,out
Rhode Island,21_30,3,2014,out
Rhode Island,31_40,6,2014,out
Rhode Island,41_50,3,2014,out
Rhode Island,51_60,2,2014,out
Rhode Island,61_70,4,2014,out
Rhode Island,71_80,1,2014,out
Rhode Island,81_90,0,2014,out
Rhode Island,91,0,2014,out
Rhode Island,unk,0,2014,out
Saskatchewan,21_30,0,2014,out
Saskatchewan,31_40,1,2014,out
Saskatchewan,41_50,2,2014,out
Saskatchewan,51_60,1,2014,out
Saskatchewan,61_70,1,2014,out
Saskatchewan,71_80,0,2014,out
Saskatchewan,81_90,0,2014,out
Saskatchewan,91,0,2014,out
Saskatchewan,unk,0,2014,out
South Carolina,21_30,32,2014,out
South Carolina,31_40,59,2014,out
South Carolina,41_50,45,2014,out
South Carolina,51_60,22,2014,out
South Carolina,61_70,17,2014,out
South Carolina,71_80,11,2014,out
South Carolina,81_90,3,2014,out
South Carolina,91,0,2014,out
South Carolina,unk,0,2014,out
South Dakota,21_30,28,2014,out
South Dakota,31_40,56,2014,out
South Dakota,41_50,23,2014,out
South Dakota,51_60,14,2014,out
South Dakota,61_70,20,2014,out
South Dakota,71_80,14,2014,out
South Dakota,81_90,3,2014,out
South Dakota,91,1,2014,out
South Dakota,unk,0,2014,out
Tennessee,21_30,30,2014,out
Tennessee,31_40,52,2014,out
Tennessee,41_50,17,2014,out
Tennessee,51_60,31,2014,out
Tennessee,61_70,16,2014,out
Tennessee,71_80,9,2014,out
Tennessee,81_90,4,2014,out
Tennessee,91,1,2014,out
Tennessee,unk,0,2014,out
Texas,21_30,229,2014,out
Texas,31_40,551,2014,out
Texas,41_50,282,2014,out
Texas,51_60,210,2014,out
Texas,61_70,124,2014,out
Texas,71_80,84,2014,out
Texas,81_90,24,2014,out
Texas,91,5,2014,out
Texas,unk,0,2014,out
Utah,21_30,1209,2014,out
Utah,31_40,1770,2014,out
Utah,41_50,681,2014,out
Utah,51_60,376,2014,out
Utah,61_70,249,2014,out
Utah,71_80,191,2014,out
Utah,81_90,78,2014,out
Utah,91,7,2014,out
Utah,unk,0,2014,out
Vermont,21_30,2,2014,out
Vermont,31_40,15,2014,out
Vermont,41_50,6,2014,out
Vermont,51_60,4,2014,out
Vermont,61_70,5,2014,out
Vermont,71_80,3,2014,out
Vermont,81_90,1,2014,out
Vermont,91,0,2014,out
Vermont,unk,0,2014,out
Virgin Islands Of The U.S.,21_30,0,2014,out
Virgin Islands Of The U.S.,31_40,0,2014,out
Virgin Islands Of The U.S.,41_50,0,2014,out
Virgin Islands Of The U.S.,51_60,0,2014,out
Virgin Islands Of The U.S.,61_70,0,2014,out
Virgin Islands Of The U.S.,71_80,0,2014,out
Virgin Islands Of The U.S.,81_90,0,2014,out
Virgin Islands Of The U.S.,91,0,2014,out
Virgin Islands Of The U.S.,unk,0,2014,out
Virginia,21_30,36,2014,out
Virginia,31_40,134,2014,out
Virginia,41_50,62,2014,out
Virginia,51_60,31,2014,out
Virginia,61_70,18,2014,out
Virginia,71_80,13,2014,out
Virginia,81_90,1,2014,out
Virginia,91,1,2014,out
Virginia,unk,0,2014,out
Washington,21_30,401,2014,out
Washington,31_40,1004,2014,out
Washington,41_50,538,2014,out
Washington,51_60,417,2014,out
Washington,61_70,300,2014,out
Washington,71_80,143,2014,out
Washington,81_90,38,2014,out
Washington,91,11,2014,out
Washington,unk,0,2014,out
West Virginia,21_30,19,2014,out
West Virginia,31_40,5,2014,out
West Virginia,41_50,5,2014,out
West Virginia,51_60,8,2014,out
West Virginia,61_70,0,2014,out
West Virginia,71_80,0,2014,out
West Virginia,81_90,3,2014,out
West Virginia,91,0,2014,out
West Virginia,unk,0,2014,out
Wisconsin,21_30,35,2014,out
Wisconsin,31_40,62,2014,out
Wisconsin,41_50,45,2014,out
Wisconsin,51_60,27,2014,out
Wisconsin,61_70,19,2014,out
Wisconsin,71_80,9,2014,out
Wisconsin,81_90,3,2014,out
Wisconsin,91,0,2014,out
Wisconsin,unk,0,2014,out
Wyoming,21_30,118,2014,out
Wyoming,31_40,255,2014,out
Wyoming,41_50,178,2014,out
Wyoming,51_60,86,2014,out
Wyoming,61_70,72,2014,out
Wyoming,71_80,12,2014,out
Wyoming,81_90,8,2014,out
Wyoming,91,2,2014,out
Wyoming,unk,0,2014,out
Yukon (Territory),21_30,0,2014,out
Yukon (Territory),31_40,1,2014,out
Yukon (Territory),41_50,1,2014,out
Yukon (Territory),51_60,0,2014,out
Yukon (Territory),61_70,0,2014,out
Yukon (Territory),71_80,0,2014,out
Yukon (Territory),81_90,0,2014,out
Yukon (Territory),91,0,2014,out
Yukon (Territory),unk,0,2014,out
Alabama,20,0,2015,out
Alabama,21_30,34,2015,out
Alabama,31_40,57,2015,out
Alabama,41_50,18,2015,out
Alabama,51_60,10,2015,out
Alabama,61_70,10,2015,out
Alabama,71_80,2,2015,out
Alabama,81_90,0,2015,out
Alabama,91,0,2015,out
Alabama,unk,0,2015,out
Alaska,20,0,2015,out
Alaska,21_30,142,2015,out
Alaska,31_40,228,2015,out
Alaska,41_50,102,2015,out
Alaska,51_60,55,2015,out
Alaska,61_70,42,2015,out
Alaska,71_80,13,2015,out
Alaska,81_90,2,2015,out
Alaska,91,0,2015,out
Alaska,unk,0,2015,out
Alberta,20,0,2015,out
Alberta,21_30,0,2015,out
Alberta,31_40,0,2015,out
Alberta,41_50,2,2015,out
Alberta,51_60,0,2015,out
Alberta,61_70,0,2015,out
Alberta,71_80,0,2015,out
Alberta,81_90,0,2015,out
Alberta,91,0,2015,out
Alberta,unk,0,2015,out
American Samoa (Islands),20,0,2015,out
American Samoa (Islands),21_30,0,2015,out
American Samoa (Islands),31_40,0,2015,out
American Samoa (Islands),41_50,0,2015,out
American Samoa (Islands),51_60,0,2015,out
American Samoa (Islands),61_70,0,2015,out
American Samoa (Islands),71_80,0,2015,out
American Samoa (Islands),81_90,0,2015,out
American Samoa (Islands),91,0,2015,out
American Samoa (Islands),unk,0,2015,out
Arizona,20,0,2015,out
Arizona,21_30,129,2015,out
Arizona,31_40,289,2015,out
Arizona,41_50,171,2015,out
Arizona,51_60,115,2015,out
Arizona,61_70,120,2015,out
Arizona,71_80,138,2015,out
Arizona,81_90,65,2015,out
Arizona,91,10,2015,out
Arizona,unk,0,2015,out
Arkansas,20,0,2015,out
Arkansas,21_30,41,2015,out
Arkansas,31_40,61,2015,out
Arkansas,41_50,20,2015,out
Arkansas,51_60,13,2015,out
Arkansas,61_70,12,2015,out
Arkansas,71_80,5,2015,out
Arkansas,81_90,1,2015,out
Arkansas,91,0,2015,out
Arkansas,unk,0,2015,out
British Columbia,20,0,2015,out
British Columbia,21_30,0,2015,out
British Columbia,31_40,0,2015,out
British Columbia,41_50,0,2015,out
British Columbia,51_60,0,2015,out
British Columbia,61_70,0,2015,out
British Columbia,71_80,0,2015,out
British Columbia,81_90,0,2015,out
British Columbia,91,0,2015,out
British Columbia,unk,0,2015,out
California,20,0,2015,out
California,21_30,79,2015,out
California,31_40,257,2015,out
California,41_50,170,2015,out
California,51_60,103,2015,out
California,61_70,94,2015,out
California,71_80,36,2015,out
California,81_90,15,2015,out
California,91,8,2015,out
California,unk,0,2015,out
Cdlis - Pseudo State,20,0,2015,out
Cdlis - Pseudo State,21_30,0,2015,out
Cdlis - Pseudo State,31_40,0,2015,out
Cdlis - Pseudo State,41_50,0,2015,out
Cdlis - Pseudo State,51_60,0,2015,out
Cdlis - Pseudo State,61_70,0,2015,out
Cdlis - Pseudo State,71_80,0,2015,out
Cdlis - Pseudo State,81_90,0,2015,out
Cdlis - Pseudo State,91,0,2015,out
Cdlis - Pseudo State,unk,0,2015,out
Colorado,20,0,2015,out
Colorado,21_30,354,2015,out
Colorado,31_40,663,2015,out
Colorado,41_50,318,2015,out
Colorado,51_60,184,2015,out
Colorado,61_70,124,2015,out
Colorado,71_80,51,2015,out
Colorado,81_90,16,2015,out
Colorado,91,7,2015,out
Colorado,unk,0,2015,out
Connecticut,20,0,2015,out
Connecticut,21_30,21,2015,out
Connecticut,31_40,51,2015,out
Connecticut,41_50,17,2015,out
Connecticut,51_60,6,2015,out
Connecticut,61_70,4,2015,out
Connecticut,71_80,2,2015,out
Connecticut,81_90,0,2015,out
Connecticut,91,0,2015,out
Connecticut,unk,0,2015,out
Delaware,20,0,2015,out
Delaware,21_30,5,2015,out
Delaware,31_40,8,2015,out
Delaware,41_50,7,2015,out
Delaware,51_60,3,2015,out
Delaware,61_70,1,2015,out
Delaware,71_80,1,2015,out
Delaware,81_90,0,2015,out
Delaware,91,0,2015,out
Delaware,unk,0,2015,out
Dist Of Columbia,20,0,2015,out
Dist Of Columbia,21_30,8,2015,out
Dist Of Columbia,31_40,15,2015,out
Dist Of Columbia,41_50,1,2015,out
Dist Of Columbia,51_60,1,2015,out
Dist Of Columbia,61_70,0,2015,out
Dist Of Columbia,71_80,0,2015,out
Dist Of Columbia,81_90,0,2015,out
Dist Of Columbia,91,0,2015,out
Dist Of Columbia,unk,0,2015,out
Federated States Of Micronesia,20,0,2015,out
Federated States Of Micronesia,21_30,0,2015,out
Federated States Of Micronesia,31_40,0,2015,out
Federated States Of Micronesia,41_50,0,2015,out
Federated States Of Micronesia,51_60,0,2015,out
Federated States Of Micronesia,61_70,0,2015,out
Federated States Of Micronesia,71_80,0,2015,out
Federated States Of Micronesia,81_90,0,2015,out
Federated States Of Micronesia,91,0,2015,out
Federated States Of Micronesia,unk,0,2015,out
Florida,20,0,2015,out
Florida,21_30,149,2015,out
Florida,31_40,237,2015,out
Florida,41_50,147,2015,out
Florida,51_60,85,2015,out
Florida,61_70,72,2015,out
Florida,71_80,57,2015,out
Florida,81_90,17,2015,out
Florida,91,1,2015,out
Florida,unk,0,2015,out
Georgia,20,0,2015,out
Georgia,21_30,85,2015,out
Georgia,31_40,110,2015,out
Georgia,41_50,69,2015,out
Georgia,51_60,30,2015,out
Georgia,61_70,28,2015,out
Georgia,71_80,4,2015,out
Georgia,81_90,4,2015,out
Georgia,91,2,2015,out
Georgia,unk,0,2015,out
Guam,20,0,2015,out
Guam,21_30,5,2015,out
Guam,31_40,8,2015,out
Guam,41_50,3,2015,out
Guam,51_60,1,2015,out
Guam,61_70,0,2015,out
Guam,71_80,0,2015,out
Guam,81_90,0,2015,out
Guam,91,0,2015,out
Guam,unk,0,2015,out
Hawaii,20,0,2015,out
Hawaii,21_30,34,2015,out
Hawaii,31_40,52,2015,out
Hawaii,41_50,23,2015,out
Hawaii,51_60,20,2015,out
Hawaii,61_70,4,2015,out
Hawaii,71_80,7,2015,out
Hawaii,81_90,0,2015,out
Hawaii,91,1,2015,out
Hawaii,unk,0,2015,out
Illinois,20,0,2015,out
Illinois,21_30,52,2015,out
Illinois,31_40,122,2015,out
Illinois,41_50,60,2015,out
Illinois,51_60,29,2015,out
Illinois,61_70,24,2015,out
Illinois,71_80,18,2015,out
Illinois,81_90,5,2015,out
Illinois,91,1,2015,out
Illinois,unk,0,2015,out
Indiana,20,0,2015,out
Indiana,21_30,43,2015,out
Indiana,31_40,88,2015,out
Indiana,41_50,43,2015,out
Indiana,51_60,29,2015,out
Indiana,61_70,13,2015,out
Indiana,71_80,6,2015,out
Indiana,81_90,1,2015,out
Indiana,91,0,2015,out
Indiana,unk,0,2015,out
Iowa,20,0,2015,out
Iowa,21_30,57,2015,out
Iowa,31_40,117,2015,out
Iowa,41_50,46,2015,out
Iowa,51_60,43,2015,out
Iowa,61_70,27,2015,out
Iowa,71_80,19,2015,out
Iowa,81_90,2,2015,out
Iowa,91,1,2015,out
Iowa,unk,0,2015,out
Kansas,20,0,2015,out
Kansas,21_30,40,2015,out
Kansas,31_40,82,2015,out
Kansas,41_50,25,2015,out
Kansas,51_60,44,2015,out
Kansas,61_70,13,2015,out
Kansas,71_80,7,2015,out
Kansas,81_90,1,2015,out
Kansas,91,0,2015,out
Kansas,unk,0,2015,out
Kentucky,20,0,2015,out
Kentucky,21_30,50,2015,out
Kentucky,31_40,60,2015,out
Kentucky,41_50,27,2015,out
Kentucky,51_60,24,2015,out
Kentucky,61_70,12,2015,out
Kentucky,71_80,4,2015,out
Kentucky,81_90,0,2015,out
Kentucky,91,0,2015,out
Kentucky,unk,0,2015,out
Louisiana,20,0,2015,out
Louisiana,21_30,53,2015,out
Louisiana,31_40,50,2015,out
Louisiana,41_50,36,2015,out
Louisiana,51_60,37,2015,out
Louisiana,61_70,9,2015,out
Louisiana,71_80,11,2015,out
Louisiana,81_90,6,2015,out
Louisiana,91,0,2015,out
Louisiana,unk,0,2015,out
Maine,20,0,2015,out
Maine,21_30,8,2015,out
Maine,31_40,9,2015,out
Maine,41_50,6,2015,out
Maine,51_60,3,2015,out
Maine,61_70,6,2015,out
Maine,71_80,2,2015,out
Maine,81_90,0,2015,out
Maine,91,0,2015,out
Maine,unk,0,2015,out
Manitoba,20,0,2015,out
Manitoba,21_30,2,2015,out
Manitoba,31_40,0,2015,out
Manitoba,41_50,2,2015,out
Manitoba,51_60,2,2015,out
Manitoba,61_70,0,2015,out
Manitoba,71_80,0,2015,out
Manitoba,81_90,0,2015,out
Manitoba,91,0,2015,out
Manitoba,unk,0,2015,out
Marshall Islands,20,0,2015,out
Marshall Islands,21_30,0,2015,out
Marshall Islands,31_40,0,2015,out
Marshall Islands,41_50,0,2015,out
Marshall Islands,51_60,0,2015,out
Marshall Islands,61_70,0,2015,out
Marshall Islands,71_80,0,2015,out
Marshall Islands,81_90,0,2015,out
Marshall Islands,91,0,2015,out
Marshall Islands,unk,0,2015,out
Maryland,20,0,2015,out
Maryland,21_30,5,2015,out
Maryland,31_40,17,2015,out
Maryland,41_50,3,2015,out
Maryland,51_60,1,2015,out
Maryland,61_70,5,2015,out
Maryland,71_80,1,2015,out
Maryland,81_90,0,2015,out
Maryland,91,0,2015,out
Maryland,unk,0,2015,out
Massachusetts,20,0,2015,out
Massachusetts,21_30,8,2015,out
Massachusetts,31_40,3,2015,out
Massachusetts,41_50,3,2015,out
Massachusetts,51_60,0,2015,out
Massachusetts,61_70,5,2015,out
Massachusetts,71_80,0,2015,out
Massachusetts,81_90,0,2015,out
Massachusetts,91,0,2015,out
Massachusetts,unk,0,2015,out
Mexico (State),20,0,2015,out
Mexico (State),21_30,0,2015,out
