"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Idaho"	"16"	"2001"	"2001"	"11 years"	"11"	Suppressed	21728	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2001"	"2001"	"12 years"	"12"	10	21312	Unreliable	22.5	86.3	14.8	0.0%
	"Idaho"	"16"	"2001"	"2001"	"13 years"	"13"	Suppressed	21056	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2001"	"2001"	"14 years"	"14"	Suppressed	21070	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2001"	"2001"	"15 years"	"15"	14	21622	Unreliable	35.4	108.6	17.3	0.0%
	"Idaho"	"16"	"2001"	"2001"	"16 years"	"16"	17	22368	Unreliable	44.3	121.7	18.4	0.0%
	"Idaho"	"16"	"2001"	"2001"	"17 years"	"17"	21	22211	94.5	58.5	144.5	20.6	0.0%
	"Idaho"	"16"	"2001"	"2001"	"18 years"	"18"	19	23329	Unreliable	49.0	127.2	18.7	0.0%
	"Idaho"	"16"	"2001"	"2001"	"19 years"	"19"	26	22476	115.7	75.6	169.5	22.7	0.0%
	"Idaho"	"16"	"2001"	"2001"	"20 years"	"20"	28	20587	136.0	90.4	196.6	25.7	0.0%
	"Idaho"	"16"	"2001"	"2001"	"21 years"	"21"	25	20305	123.1	79.7	181.8	24.6	0.0%
	"Idaho"	"16"	"2001"	"2001"	"22 years"	"22"	15	20499	Unreliable	41.0	120.7	18.9	0.0%
	"Idaho"	"16"	"2001"	"2001"	"23 years"	"23"	15	18453	Unreliable	45.5	134.1	21.0	0.0%
	"Idaho"	"16"	"2001"	"2001"	"24 years"	"24"	11	18563	Unreliable	29.6	106.0	17.9	0.0%
	"Idaho"	"16"	"2001"	"2001"	"25 years"	"25"	17	16655	Unreliable	59.5	163.4	24.8	0.0%
	"Idaho"	"16"	"2001"	"2001"	"26 years"	"26"	15	17061	Unreliable	49.2	145.0	22.7	0.0%
	"Idaho"	"16"	"2001"	"2001"	"27 years"	"27"	21	16566	126.8	78.5	193.8	27.7	0.0%
	"Idaho"	"16"	"2001"	"2001"	"28 years"	"28"	15	16391	Unreliable	51.2	150.9	23.6	0.0%
	"Idaho"	"16"	"2001"	"2001"	"29 years"	"29"	13	16807	Unreliable	41.2	132.3	21.5	0.0%
	"Idaho"	"16"	"2001"	"2001"	"30 years"	"30"	12	18145	Unreliable	34.2	115.5	19.1	0.0%
	"Idaho"	"16"	"2001"	"2001"	"31 years"	"31"	22	17791	123.7	77.5	187.2	26.4	0.0%
	"Idaho"	"16"	"2001"	"2001"	"32 years"	"32"	10	17282	Unreliable	27.7	106.4	18.3	0.0%
	"Idaho"	"16"	"2001"	"2001"	"33 years"	"33"	15	16398	Unreliable	51.2	150.9	23.6	0.0%
	"Idaho"	"16"	"2001"	"2001"	"34 years"	"34"	16	16804	Unreliable	54.4	154.6	23.8	0.0%
	"Idaho"	"16"	"2001"	"2001"	"35 years"	"35"	22	17075	128.8	80.7	195.1	27.5	0.0%
	"Idaho"	"16"	"2001"	"2001"	"36 years"	"36"	18	18005	Unreliable	59.2	158.0	23.6	0.0%
	"Idaho"	"16"	"2001"	"2001"	"37 years"	"37"	24	18628	128.8	82.5	191.7	26.3	0.0%
	"Idaho"	"16"	"2001"	"2001"	"38 years"	"38"	29	19407	149.4	100.1	214.6	27.7	0.0%
	"Idaho"	"16"	"2001"	"2001"	"39 years"	"39"	33	19530	169.0	116.3	237.3	29.4	0.0%
	"Idaho"	"16"	"2001"	"2001"	"40 years"	"40"	34	19983	170.1	117.8	237.8	29.2	0.0%
	"Idaho"	"16"	"2001"	"2001"	"41 years"	"41"	31	20424	151.8	103.1	215.4	27.3	0.0%
	"Idaho"	"16"	"2001"	"2001"	"42 years"	"42"	43	19448	221.1	160.0	297.8	33.7	0.0%
	"Idaho"	"16"	"2001"	"2001"	"43 years"	"43"	44	19819	222.0	161.3	298.0	33.5	0.0%
	"Idaho"	"16"	"2001"	"2001"	"44 years"	"44"	48	19935	240.8	177.5	319.2	34.8	0.0%
	"Idaho"	"16"	"2001"	"2001"	"45 years"	"45"	45	19188	234.5	171.1	313.8	35.0	0.0%
	"Idaho"	"16"	"2001"	"2001"	"46 years"	"46"	39	19626	198.7	141.3	271.7	31.8	0.0%
	"Idaho"	"16"	"2001"	"2001"	"47 years"	"47"	54	19266	280.3	210.6	365.7	38.1	0.0%
	"Idaho"	"16"	"2001"	"2001"	"48 years"	"48"	55	18789	292.7	220.5	381.0	39.5	0.0%
	"Idaho"	"16"	"2001"	"2001"	"49 years"	"49"	59	18184	324.5	247.0	418.5	42.2	0.0%
	"Idaho"	"16"	"2001"	"2001"	"50 years"	"50"	61	17310	352.4	269.6	452.7	45.1	0.0%
	"Idaho"	"16"	"2001"	"2001"	"51 years"	"51"	63	17103	368.4	283.1	471.3	46.4	0.0%
	"Idaho"	"16"	"2001"	"2001"	"52 years"	"52"	62	16445	377.0	289.1	483.3	47.9	0.0%
	"Idaho"	"16"	"2001"	"2001"	"53 years"	"53"	79	16352	483.1	382.5	602.1	54.4	0.0%
	"Idaho"	"16"	"2001"	"2001"	"54 years"	"54"	82	16648	492.6	391.7	611.4	54.4	0.0%
	"Idaho"	"16"	"2001"	"2001"	"55 years"	"55"	63	12755	493.9	379.5	631.9	62.2	0.0%
	"Idaho"	"16"	"2001"	"2001"	"56 years"	"56"	62	12933	479.4	367.5	614.6	60.9	0.0%
	"Idaho"	"16"	"2001"	"2001"	"57 years"	"57"	77	12766	603.2	476.0	753.9	68.7	0.0%
	"Idaho"	"16"	"2001"	"2001"	"58 years"	"58"	102	12846	794.0	639.9	948.1	78.6	0.0%
	"Idaho"	"16"	"2001"	"2001"	"59 years"	"59"	116	11435	1014.4	829.8	1199.0	94.2	0.0%
	"Idaho"	"16"	"2001"	"2001"	"60 years"	"60"	88	10788	815.7	654.2	1005.0	87.0	0.0%
	"Idaho"	"16"	"2001"	"2001"	"61 years"	"61"	84	10524	798.2	636.7	988.2	87.1	0.0%
	"Idaho"	"16"	"2001"	"2001"	"62 years"	"62"	113	9970	1133.4	924.4	1342.4	106.6	0.0%
	"Idaho"	"16"	"2001"	"2001"	"63 years"	"63"	102	9528	1070.5	862.8	1278.3	106.0	0.0%
	"Idaho"	"16"	"2001"	"2001"	"64 years"	"64"	141	9147	1541.5	1287.0	1795.9	129.8	0.1%
	"Idaho"	"16"	"2001"	"2001"	"65 years"	"65"	115	8725	1318.1	1077.2	1559.0	122.9	0.0%
	"Idaho"	"16"	"2001"	"2001"	"66 years"	"66"	152	8816	1724.1	1450.0	1998.2	139.8	0.1%
	"Idaho"	"16"	"2001"	"2001"	"67 years"	"67"	126	8071	1561.1	1288.6	1833.7	139.1	0.0%
	"Idaho"	"16"	"2001"	"2001"	"68 years"	"68"	133	7829	1698.8	1410.1	1987.5	147.3	0.1%
	"Idaho"	"16"	"2001"	"2001"	"69 years"	"69"	157	7839	2002.8	1689.5	2316.1	159.8	0.1%
	"Idaho"	"16"	"2001"	"2001"	"70 years"	"70"	152	7355	2066.6	1738.1	2395.2	167.6	0.1%
	"Idaho"	"16"	"2001"	"2001"	"71 years"	"71"	183	7653	2391.2	2044.8	2737.7	176.8	0.1%
	"Idaho"	"16"	"2001"	"2001"	"72 years"	"72"	194	7123	2723.6	2340.3	3106.8	195.5	0.1%
	"Idaho"	"16"	"2001"	"2001"	"73 years"	"73"	195	7043	2768.7	2380.1	3157.3	198.3	0.1%
	"Idaho"	"16"	"2001"	"2001"	"74 years"	"74"	214	6865	3117.3	2699.6	3534.9	213.1	0.1%
	"Idaho"	"16"	"2001"	"2001"	"75 years"	"75"	235	6455	3640.6	3175.1	4106.1	237.5	0.1%
	"Idaho"	"16"	"2001"	"2001"	"76 years"	"76"	241	6462	3729.5	3258.6	4200.4	240.2	0.1%
	"Idaho"	"16"	"2001"	"2001"	"77 years"	"77"	249	6208	4011.0	3512.8	4509.2	254.2	0.1%
	"Idaho"	"16"	"2001"	"2001"	"78 years"	"78"	269	5752	4676.6	4117.8	5235.5	285.1	0.1%
	"Idaho"	"16"	"2001"	"2001"	"79 years"	"79"	306	5658	5408.3	4802.3	6014.2	309.2	0.1%
	"Idaho"	"16"	"2001"	"2001"	"80 years"	"80"	323	5353	6034.0	5375.9	6692.1	335.7	0.1%
	"Idaho"	"16"	"2001"	"2001"	"81 years"	"81"	296	4929	6005.3	5321.1	6689.4	349.0	0.1%
	"Idaho"	"16"	"2001"	"2001"	"82 years"	"82"	314	4353	7213.4	6415.5	8011.3	407.1	0.1%
	"Idaho"	"16"	"2001"	"2001"	"83 years"	"83"	316	4160	7596.2	6758.6	8433.7	427.3	0.1%
	"Idaho"	"16"	"2001"	"2001"	"84 years"	"84"	298	3632	8204.8	7273.3	9136.4	475.3	0.1%
	"Idaho"	"16"	"2001"	"2001"	"85 years"	"85"	292	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2001"	"2001"	"86 years"	"86"	336	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2001"	"2001"	"87 years"	"87"	319	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2001"	"2001"	"88 years"	"88"	292	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2001"	"2001"	"89 years"	"89"	263	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2001"	"2001"	"90 years"	"90"	245	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2001"	"2001"	"91 years"	"91"	240	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2001"	"2001"	"92 years"	"92"	177	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2001"	"2001"	"93 years"	"93"	166	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2001"	"2001"	"94 years"	"94"	132	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2001"	"2001"	"95 years"	"95"	106	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2001"	"2001"	"96 years"	"96"	81	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2001"	"2001"	"97 years"	"97"	78	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2001"	"2001"	"98 years"	"98"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2001"	"2001"	"99 years"	"99"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2001"	"2001"	"100+ years"	"100"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2001"	"2001"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2002"	"2002"	"< 1 year"	"0"	128	20815	614.9	508.4	721.5	54.4	0.0%
	"Idaho"	"16"	"2002"	"2002"	"1 year"	"1"	11	20946	Unreliable	26.2	94.0	15.8	0.0%
	"Idaho"	"16"	"2002"	"2002"	"2 years"	"2"	11	20380	Unreliable	26.9	96.6	16.3	0.0%
	"Idaho"	"16"	"2002"	"2002"	"3 years"	"3"	Suppressed	20106	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"4 years"	"4"	Suppressed	19507	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"5 years"	"5"	Suppressed	20104	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"6 years"	"6"	Suppressed	20030	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"7 years"	"7"	Suppressed	19929	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"8 years"	"8"	Suppressed	20149	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"9 years"	"9"	Suppressed	20664	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"10 years"	"10"	Suppressed	21254	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"11 years"	"11"	Suppressed	21630	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"12 years"	"12"	Suppressed	22120	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"13 years"	"13"	Suppressed	21455	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"14 years"	"14"	Suppressed	21388	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"15 years"	"15"	13	21242	Unreliable	32.6	104.7	17.0	0.0%
	"Idaho"	"16"	"2002"	"2002"	"16 years"	"16"	12	21864	Unreliable	28.4	95.9	15.8	0.0%
	"Idaho"	"16"	"2002"	"2002"	"17 years"	"17"	12	22403	Unreliable	27.7	93.6	15.5	0.0%
	"Idaho"	"16"	"2002"	"2002"	"18 years"	"18"	22	22951	95.9	60.1	145.1	20.4	0.0%
	"Idaho"	"16"	"2002"	"2002"	"19 years"	"19"	22	22588	97.4	61.0	147.5	20.8	0.0%
	"Idaho"	"16"	"2002"	"2002"	"20 years"	"20"	21	21079	99.6	61.7	152.3	21.7	0.0%
	"Idaho"	"16"	"2002"	"2002"	"21 years"	"21"	15	20683	Unreliable	40.6	119.6	18.7	0.0%
	"Idaho"	"16"	"2002"	"2002"	"22 years"	"22"	20	21110	94.7	57.9	146.3	21.2	0.0%
	"Idaho"	"16"	"2002"	"2002"	"23 years"	"23"	21	20095	104.5	64.7	159.7	22.8	0.0%
	"Idaho"	"16"	"2002"	"2002"	"24 years"	"24"	22	18209	120.8	75.7	182.9	25.8	0.0%
	"Idaho"	"16"	"2002"	"2002"	"25 years"	"25"	15	18275	Unreliable	45.9	135.4	21.2	0.0%
	"Idaho"	"16"	"2002"	"2002"	"26 years"	"26"	12	16485	Unreliable	37.6	127.2	21.0	0.0%
	"Idaho"	"16"	"2002"	"2002"	"27 years"	"27"	14	17105	Unreliable	44.7	137.3	21.9	0.0%
	"Idaho"	"16"	"2002"	"2002"	"28 years"	"28"	13	16701	Unreliable	41.4	133.1	21.6	0.0%
	"Idaho"	"16"	"2002"	"2002"	"29 years"	"29"	18	16430	Unreliable	64.9	173.1	25.8	0.0%
	"Idaho"	"16"	"2002"	"2002"	"30 years"	"30"	19	16964	Unreliable	67.4	174.9	25.7	0.0%
	"Idaho"	"16"	"2002"	"2002"	"31 years"	"31"	Suppressed	18277	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"32 years"	"32"	15	18110	Unreliable	46.4	136.6	21.4	0.0%
	"Idaho"	"16"	"2002"	"2002"	"33 years"	"33"	13	17394	Unreliable	39.8	127.8	20.7	0.0%
	"Idaho"	"16"	"2002"	"2002"	"34 years"	"34"	Suppressed	16695	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	"35 years"	"35"	18	16939	Unreliable	63.0	167.9	25.0	0.0%
	"Idaho"	"16"	"2002"	"2002"	"36 years"	"36"	17	17240	Unreliable	57.4	157.9	23.9	0.0%
	"Idaho"	"16"	"2002"	"2002"	"37 years"	"37"	18	18124	Unreliable	58.9	157.0	23.4	0.0%
	"Idaho"	"16"	"2002"	"2002"	"38 years"	"38"	33	18737	176.1	121.2	247.3	30.7	0.0%
	"Idaho"	"16"	"2002"	"2002"	"39 years"	"39"	42	19360	216.9	156.4	293.2	33.5	0.0%
	"Idaho"	"16"	"2002"	"2002"	"40 years"	"40"	30	19641	152.7	103.1	218.0	27.9	0.0%
	"Idaho"	"16"	"2002"	"2002"	"41 years"	"41"	37	20122	183.9	129.5	253.5	30.2	0.0%
	"Idaho"	"16"	"2002"	"2002"	"42 years"	"42"	40	20504	195.1	139.4	265.6	30.8	0.0%
	"Idaho"	"16"	"2002"	"2002"	"43 years"	"43"	45	19535	230.4	168.0	308.2	34.3	0.0%
	"Idaho"	"16"	"2002"	"2002"	"44 years"	"44"	53	19827	267.3	200.2	349.6	36.7	0.0%
	"Idaho"	"16"	"2002"	"2002"	"45 years"	"45"	66	19980	330.3	255.5	420.3	40.7	0.0%
	"Idaho"	"16"	"2002"	"2002"	"46 years"	"46"	56	19269	290.6	219.5	377.4	38.8	0.0%
	"Idaho"	"16"	"2002"	"2002"	"47 years"	"47"	62	19680	315.0	241.5	403.9	40.0	0.0%
	"Idaho"	"16"	"2002"	"2002"	"48 years"	"48"	57	19325	295.0	223.4	382.1	39.1	0.0%
	"Idaho"	"16"	"2002"	"2002"	"49 years"	"49"	71	18935	375.0	292.9	473.0	44.5	0.0%
	"Idaho"	"16"	"2002"	"2002"	"50 years"	"50"	59	18166	324.8	247.2	418.9	42.3	0.0%
	"Idaho"	"16"	"2002"	"2002"	"51 years"	"51"	67	17435	384.3	297.8	488.0	46.9	0.0%
	"Idaho"	"16"	"2002"	"2002"	"52 years"	"52"	62	17185	360.8	276.6	462.5	45.8	0.0%
	"Idaho"	"16"	"2002"	"2002"	"53 years"	"53"	94	16475	570.6	461.1	698.2	58.8	0.0%
	"Idaho"	"16"	"2002"	"2002"	"54 years"	"54"	86	16450	522.8	418.2	645.6	56.4	0.0%
	"Idaho"	"16"	"2002"	"2002"	"55 years"	"55"	80	16613	481.6	381.8	599.3	53.8	0.0%
	"Idaho"	"16"	"2002"	"2002"	"56 years"	"56"	65	12884	504.5	389.4	643.0	62.6	0.0%
	"Idaho"	"16"	"2002"	"2002"	"57 years"	"57"	81	12974	624.3	495.8	776.0	69.4	0.0%
	"Idaho"	"16"	"2002"	"2002"	"58 years"	"58"	93	12791	727.1	586.8	890.7	75.4	0.0%
	"Idaho"	"16"	"2002"	"2002"	"59 years"	"59"	91	12916	704.6	567.3	865.0	73.9	0.0%
	"Idaho"	"16"	"2002"	"2002"	"60 years"	"60"	101	11403	885.7	713.0	1058.5	88.1	0.0%
	"Idaho"	"16"	"2002"	"2002"	"61 years"	"61"	106	10820	979.7	793.2	1166.2	95.2	0.0%
	"Idaho"	"16"	"2002"	"2002"	"62 years"	"62"	87	10583	822.1	658.4	1014.0	88.1	0.0%
	"Idaho"	"16"	"2002"	"2002"	"63 years"	"63"	110	10027	1097.0	892.0	1302.1	104.6	0.0%
	"Idaho"	"16"	"2002"	"2002"	"64 years"	"64"	129	9470	1362.2	1127.1	1597.3	119.9	0.0%
	"Idaho"	"16"	"2002"	"2002"	"65 years"	"65"	111	9155	1212.5	986.9	1438.0	115.1	0.0%
	"Idaho"	"16"	"2002"	"2002"	"66 years"	"66"	147	8723	1685.2	1412.8	1957.6	139.0	0.1%
	"Idaho"	"16"	"2002"	"2002"	"67 years"	"67"	126	8856	1422.8	1174.3	1671.2	126.7	0.0%
	"Idaho"	"16"	"2002"	"2002"	"68 years"	"68"	155	8021	1932.4	1628.2	2236.7	155.2	0.1%
	"Idaho"	"16"	"2002"	"2002"	"69 years"	"69"	143	7751	1844.9	1542.5	2147.3	154.3	0.1%
	"Idaho"	"16"	"2002"	"2002"	"70 years"	"70"	184	7714	2385.3	2040.6	2729.9	175.8	0.1%
	"Idaho"	"16"	"2002"	"2002"	"71 years"	"71"	195	7323	2662.8	2289.1	3036.6	190.7	0.1%
	"Idaho"	"16"	"2002"	"2002"	"72 years"	"72"	189	7502	2519.3	2160.2	2878.5	183.3	0.1%
	"Idaho"	"16"	"2002"	"2002"	"73 years"	"73"	197	7077	2783.7	2394.9	3172.4	198.3	0.1%
	"Idaho"	"16"	"2002"	"2002"	"74 years"	"74"	225	6865	3277.5	2849.2	3705.8	218.5	0.1%
	"Idaho"	"16"	"2002"	"2002"	"75 years"	"75"	218	6700	3253.7	2821.8	3685.7	220.4	0.1%
	"Idaho"	"16"	"2002"	"2002"	"76 years"	"76"	262	6278	4173.3	3668.0	4678.6	257.8	0.1%
	"Idaho"	"16"	"2002"	"2002"	"77 years"	"77"	261	6284	4153.4	3649.5	4657.3	257.1	0.1%
	"Idaho"	"16"	"2002"	"2002"	"78 years"	"78"	275	5988	4592.5	4049.7	5135.3	276.9	0.1%
	"Idaho"	"16"	"2002"	"2002"	"79 years"	"79"	267	5487	4866.0	4282.4	5449.7	297.8	0.1%
	"Idaho"	"16"	"2002"	"2002"	"80 years"	"80"	288	5447	5287.3	4676.7	5898.0	311.6	0.1%
	"Idaho"	"16"	"2002"	"2002"	"81 years"	"81"	290	5085	5703.0	5046.7	6359.4	334.9	0.1%
	"Idaho"	"16"	"2002"	"2002"	"82 years"	"82"	315	4623	6813.8	6061.3	7566.2	383.9	0.1%
	"Idaho"	"16"	"2002"	"2002"	"83 years"	"83"	320	4059	7883.7	7019.9	8747.5	440.7	0.1%
	"Idaho"	"16"	"2002"	"2002"	"84 years"	"84"	291	3868	7523.3	6658.9	8387.7	441.0	0.1%
	"Idaho"	"16"	"2002"	"2002"	"85 years"	"85"	317	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2002"	"2002"	"86 years"	"86"	289	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2002"	"2002"	"87 years"	"87"	300	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2002"	"2002"	"88 years"	"88"	297	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2002"	"2002"	"89 years"	"89"	287	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2002"	"2002"	"90 years"	"90"	261	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2002"	"2002"	"91 years"	"91"	227	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2002"	"2002"	"92 years"	"92"	212	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2002"	"2002"	"93 years"	"93"	173	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2002"	"2002"	"94 years"	"94"	157	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2002"	"2002"	"95 years"	"95"	126	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2002"	"2002"	"96 years"	"96"	107	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2002"	"2002"	"97 years"	"97"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2002"	"2002"	"98 years"	"98"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2002"	"2002"	"99 years"	"99"	45	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2002"	"2002"	"100+ years"	"100"	74	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2002"	"2002"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"< 1 year"	"0"	138	21164	652.1	543.3	760.8	55.5	0.1%
	"Idaho"	"16"	"2003"	"2003"	"1 year"	"1"	10	21193	Unreliable	22.6	86.8	14.9	0.0%
	"Idaho"	"16"	"2003"	"2003"	"2 years"	"2"	Suppressed	21081	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"3 years"	"3"	Suppressed	20551	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"4 years"	"4"	Suppressed	20319	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"5 years"	"5"	Suppressed	19902	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"6 years"	"6"	Suppressed	20266	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"7 years"	"7"	Suppressed	20338	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"8 years"	"8"	Suppressed	20137	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"9 years"	"9"	Suppressed	20472	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"10 years"	"10"	Suppressed	21134	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"11 years"	"11"	Suppressed	21525	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"12 years"	"12"	Suppressed	22022	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"13 years"	"13"	Suppressed	22270	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"14 years"	"14"	Suppressed	21831	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"15 years"	"15"	Suppressed	21583	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	"16 years"	"16"	13	21545	Unreliable	32.1	103.2	16.7	0.0%
	"Idaho"	"16"	"2003"	"2003"	"17 years"	"17"	21	21908	95.9	59.3	146.5	20.9	0.0%
	"Idaho"	"16"	"2003"	"2003"	"18 years"	"18"	16	23109	Unreliable	39.6	112.4	17.3	0.0%
	"Idaho"	"16"	"2003"	"2003"	"19 years"	"19"	19	22127	Unreliable	51.7	134.1	19.7	0.0%
	"Idaho"	"16"	"2003"	"2003"	"20 years"	"20"	17	21497	Unreliable	46.1	126.6	19.2	0.0%
	"Idaho"	"16"	"2003"	"2003"	"21 years"	"21"	14	21396	Unreliable	35.8	109.8	17.5	0.0%
	"Idaho"	"16"	"2003"	"2003"	"22 years"	"22"	24	21429	112.0	71.8	166.6	22.9	0.0%
	"Idaho"	"16"	"2003"	"2003"	"23 years"	"23"	21	20815	100.9	62.5	154.2	22.0	0.0%
	"Idaho"	"16"	"2003"	"2003"	"24 years"	"24"	17	19983	Unreliable	49.6	136.2	20.6	0.0%
